service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,service_name
34-6186,1,1,0,1,1,0,0,20260302,20260731,"2025-08-01 → 2026-07-31 (50 lun, 51 mar, 49 jeu, 50 ven)"
34-6187,0,0,0,0,0,0,0,20260302,20260429,"2025-08-04 → 2026-04-29 (12 lun, 12 mer)"
34-6188,1,1,1,1,1,1,0,20260302,20260731,"2025-09-01 → 2026-07-31 (46 lun, 47 mar, 48 mer, 45 jeu, 46 ven, 46 sam)"
34-6189,0,0,1,0,0,0,0,20260304,20260729,2025-09-03 → 2026-07-29 (48 mer)
34-6190,1,1,1,1,1,0,0,20260302,20260731,"2025-09-01 → 2026-07-31 (46 lun, 47 mar, 48 mer, 45 jeu, 46 ven)"
34-6191,1,1,1,1,1,1,0,20260302,20260731,"2025-09-01 → 2026-07-31 (46 lun, 47 mar, 48 mer, 45 jeu, 46 ven, 46 sam)"
34-6192,0,0,0,0,0,1,0,20260302,20260502,"2025-10-18 → 2026-05-02 (8 lun, 8 mar, 8 mer, 6 jeu, 7 ven, 11 sam)"
34-6193,1,1,1,1,1,1,1,20260301,20260731,"2025-09-01 → 2026-07-31 (48 lun, 48 mar, 48 mer, 48 jeu, 47 ven, 47 sam, 47 dim)"
34-6194,1,1,0,1,1,1,0,20260309,20260731,"2025-09-01 → 2026-07-31 (38 lun, 39 mar, 39 jeu, 39 ven, 35 sam)"
34-6195,0,0,1,0,0,1,0,20260311,20260729,"2025-09-03 → 2026-07-29 (40 mer, 35 sam)"
34-6196,0,0,1,0,0,0,0,20260311,20260729,2025-09-03 → 2026-07-29 (40 mer)
34-6197,1,1,0,1,1,0,0,20260309,20260731,"2025-09-01 → 2026-07-31 (38 lun, 39 mar, 39 jeu, 39 ven)"
34-6198,1,1,1,1,1,0,0,20260309,20260731,"2025-09-01 → 2026-07-31 (38 lun, 39 mar, 40 mer, 39 jeu, 39 ven)"
34-6199,0,0,0,0,0,0,1,20260301,20260726,"2025-09-07 → 2026-07-26 (2 lun, mar, 3 jeu, 2 ven, sam, 47 dim)"
34-6200,0,0,0,0,0,0,0,20260304,20260429,2025-10-22 → 2026-04-29 (8 mer)
34-6201,0,0,0,0,0,1,0,20260314,20260725,2025-09-06 → 2026-07-25 (35 sam)
34-6202,1,1,0,1,1,1,0,20260302,20260731,"2025-09-01 → 2026-07-31 (46 lun, 47 mar, 45 jeu, 46 ven, 46 sam)"
34-6203,0,0,0,0,0,1,0,20260307,20260725,2025-09-06 → 2026-07-25 (46 sam)
34-6204,0,0,0,0,0,1,0,20260302,20260502,"2025-10-18 → 2026-05-02 (8 lun, 8 mar, 6 jeu, 7 ven, 11 sam)"
34-6205,0,0,0,0,0,1,0,20260302,20260502,"2025-10-29 → 2026-05-02 (6 lun, 6 mar, 7 mer, 5 jeu, 6 ven, 9 sam)"
34-6207,1,1,0,1,1,1,0,20260309,20260731,"2025-11-03 → 2026-07-31 (31 lun, 32 mar, 32 jeu, 32 ven, 29 sam)"
34-6208,1,1,1,1,1,1,0,20260302,20260731,"2025-10-29 → 2026-07-31 (37 lun, 38 mar, 40 mer, 37 jeu, 38 ven, 38 sam)"
34-6209,1,1,1,1,1,0,0,20260302,20260731,"2025-10-29 → 2026-07-31 (37 lun, 38 mar, 40 mer, 37 jeu, 38 ven)"
34-6210,0,0,0,0,0,0,0,20260302,20260430,"2025-10-29 → 2026-04-30 (6 lun, 6 mar, 7 mer, 5 jeu, 6 ven)"
34-6211,0,0,1,0,0,0,0,20260304,20260729,2025-11-05 → 2026-07-29 (39 mer)
34-6212,1,1,1,1,1,1,0,20260302,20260731,"2025-11-03 → 2026-07-31 (37 lun, 38 mar, 39 mer, 36 jeu, 37 ven, 38 sam)"
34-6213,1,1,1,1,1,1,0,20260302,20260731,"2025-11-17 → 2026-07-31 (35 lun, 37 mar, 37 mer, 34 jeu, 35 ven, 36 sam)"
34-6214,0,0,0,0,0,1,0,20260302,20260502,"2025-12-20 → 2026-05-02 (6 lun, 6 mar, 6 mer, 4 jeu, 5 ven, 9 sam)"
34-6215,1,1,0,1,1,1,0,20260309,20260731,"2025-11-17 → 2026-07-31 (29 lun, 31 mar, 30 jeu, 30 ven, 27 sam)"
34-6216,1,1,1,1,1,1,0,20260302,20260731,"2025-11-18 → 2026-07-31 (34 lun, 37 mar, 37 mer, 34 jeu, 35 ven, 36 sam)"
34-6217,0,0,0,0,0,1,0,20260302,20260502,"2025-12-20 → 2026-05-02 (6 lun, 6 mar, 6 mer, 4 jeu, 5 ven, 9 sam)"
34-6218,0,0,0,0,0,1,0,20260302,20260502,"2025-12-20 → 2026-05-02 (6 lun, 6 mar, 6 mer, 4 jeu, 5 ven, 9 sam)"
34-6219,1,1,1,1,1,1,0,20260302,20260731,"2025-11-28 → 2026-07-31 (33 lun, 35 mar, 35 mer, 32 jeu, 34 ven, 35 sam)"
34-6220,0,0,1,0,0,0,0,20260311,20260729,2025-12-03 → 2026-07-29 (29 mer)
34-6221,0,0,0,0,0,0,1,20260301,20260726,"2025-11-30 → 2026-07-26 (2 lun, 3 jeu, 2 ven, 35 dim)"
34-6222,0,0,0,0,0,0,1,20260301,20260726,"2025-12-07 → 2026-07-26 (2 lun, 3 jeu, 2 ven, 34 dim)"
34-6225,1,1,1,1,1,0,0,20260309,20260731,"2025-12-11 → 2026-07-31 (25 lun, 27 mar, 27 mer, 27 jeu, 27 ven)"
34-6226,0,0,0,0,0,1,0,20260307,20260725,2025-12-13 → 2026-07-25 (33 sam)
34-6227,1,1,1,1,1,1,0,20260302,20260731,"2025-12-11 → 2026-07-31 (31 lun, 33 mar, 33 mer, 31 jeu, 32 ven, 33 sam)"
34-6228,0,0,0,0,0,1,0,20260302,20260502,"2025-12-20 → 2026-05-02 (6 lun, 6 mar, 6 mer, 4 jeu, 5 ven, 9 sam)"
34-6229,0,0,1,0,0,1,0,20260311,20260729,"2025-12-13 → 2026-07-29 (27 mer, 24 sam)"
34-6230,0,0,1,0,0,0,0,20260311,20260729,2025-12-17 → 2026-07-29 (27 mer)
34-6231,1,1,0,1,1,0,0,20260309,20260731,"2025-12-11 → 2026-07-31 (25 lun, 27 mar, 27 jeu, 27 ven)"
34-6232,1,1,1,1,1,0,0,20260302,20260731,"2025-12-22 → 2026-07-31 (30 lun, 32 mar, 32 mer, 29 jeu, 30 ven)"
34-6233,0,0,1,0,0,0,0,20260304,20260729,2025-12-24 → 2026-07-29 (32 mer)
34-6234,1,1,1,1,1,0,0,20260309,20260731,"2026-01-05 → 07-31 (24 lun, 26 mar, 26 mer, 25 jeu, 25 ven)"
34-6235,1,1,1,1,1,1,0,20260302,20260731,"2025-12-22 → 2026-07-31 (30 lun, 32 mar, 32 mer, 29 jeu, 30 ven, 31 sam)"
34-6240,0,0,0,0,0,1,0,20260307,20260725,2025-12-27 → 2026-07-25 (31 sam)
34-6242,0,0,0,1,0,0,0,20260305,20260730,2026-01-08 → 07-30 (29 jeu)
34-6243,0,0,0,0,0,0,0,20260305,20260430,2026-02-26 → 04-30 (4 jeu)
34-6245,0,0,0,0,0,1,1,20260301,20260726,"2025-12-27 → 2026-07-26 (31 sam, 31 dim)"
34-6260,1,1,1,1,1,0,0,20260309,20260703,"2026-01-05 → 07-03 (20 lun, 22 mar, 22 mer, 21 jeu, 21 ven)"
34-6261,1,1,1,1,1,1,1,20260301,20260731,"2025-12-29 → 2026-07-31 (29 lun, 31 mar, 31 mer, 29 jeu, 29 ven, 30 sam, 30 dim)"
34-6262,0,0,0,0,0,1,0,20260307,20260725,2026-01-03 → 07-25 (30 sam)
34-6263,1,1,1,1,1,0,0,20260302,20260731,"2025-12-29 → 2026-07-31 (29 lun, 31 mar, 31 mer, 29 jeu, 29 ven)"
34-6266,1,1,1,1,1,1,0,20260302,20260731,"2026-01-22 → 07-31 (25 lun, 27 mar, 27 mer, 27 jeu, 26 ven, 27 sam)"
34-6302,0,0,0,0,0,1,0,20260307,20260725,2026-02-28 → 07-25 (22 sam)
34-6303,0,0,0,0,0,0,1,20260301,20260726,"2026-03-01 → 07-26 (2 lun, jeu, 2 ven, 22 dim)"
34-6304,1,1,1,1,1,1,0,20260302,20260731,"2026-02-23 → 07-31 (21 lun, 23 mar, 23 mer, 22 jeu, 21 ven, 22 sam)"
34-6305,0,0,0,0,1,0,0,20260313,20260703,"2026-03-13 → 07-03 (mer, 14 ven)"
34-6306,1,1,1,1,0,1,0,20260309,20260730,"2026-03-09 → 07-30 (17 lun, 19 mar, 19 mer, 18 jeu, 17 sam)"
34-6307,0,0,0,0,0,1,0,20260302,20260502,"2026-02-23 → 05-02 (4 lun, 4 mar, 4 mer, 4 jeu, 3 ven, 5 sam)"
34-6308,0,0,0,0,1,0,0,20260313,20260731,2026-03-13 → 07-31 (18 ven)
34-6313,1,1,0,1,1,0,0,20260309,20260703,"2026-03-09 → 07-03 (13 lun, 15 mar, 14 jeu, 14 ven)"
34-6326,1,1,1,1,1,0,0,20260309,20260703,"2026-03-09 → 07-03 (13 lun, 15 mar, 15 mer, 14 jeu, 14 ven)"
34-6377,0,0,0,0,0,1,0,20260314,20260627,2026-03-14 → 06-27 (13 sam)
34-6378,0,0,0,0,0,0,0,20260302,20260430,"2026-02-23 → 04-30 (4 lun, 4 mar, 4 mer, 4 jeu, 3 ven)"
34-6380,1,1,1,1,1,0,0,20260309,20260731,"2026-03-09 → 07-31 (17 lun, 19 mar, 19 mer, 18 jeu, 18 ven)"
34-6384,0,0,0,0,1,0,0,20260306,20260731,2026-02-27 → 07-31 (21 ven)
34-6385,1,1,1,1,0,0,0,20260302,20260730,"2026-02-23 → 07-30 (21 lun, 23 mar, 23 mer, 22 jeu)"
34-6386,0,1,0,0,0,0,0,20260303,20260728,2026-02-24 → 07-28 (23 mar)
34-6387,1,0,1,1,1,1,0,20260302,20260731,"2026-02-23 → 07-31 (21 lun, 23 mer, 22 jeu, 21 ven, 22 sam)"
34-6388,0,0,1,0,0,1,0,20260311,20260701,"2026-03-11 → 07-01 (15 mer, 13 sam)"
34-6391,1,1,1,1,1,1,0,20260302,20260703,"2026-02-23 → 07-03 (17 lun, 19 mar, 19 mer, 18 jeu, 17 ven, 18 sam)"
34-6413,0,0,0,0,0,1,0,20260418,20260627,2026-04-18 → 06-27 (11 sam)
34-6414,0,0,0,0,0,0,1,20260419,20260628,"2026-04-19 → 06-28 (lun, jeu, 2 ven, 11 dim)"
34-6415,1,1,1,1,1,0,0,20260420,20260430,"2026-04-20 → 04-30 (2 lun, 2 mar, 2 mer, 2 jeu, ven)"
34-6419,1,1,1,1,1,0,0,20260309,20260731,"2026-01-05 → 07-31 (24 lun, 26 mar, 26 mer, 25 jeu, 25 ven)"
34-6421,0,0,0,1,0,0,0,20260305,20260326,2025-10-30 → 2026-03-26 (22 jeu)
34-6422,1,0,0,0,0,0,0,20260302,20260323,2025-10-27 → 2026-03-23 (22 lun)
34-6426,0,0,0,0,0,1,0,20260404,20260725,2026-04-04 → 07-25 (17 sam)
34-6427,0,0,0,0,1,0,0,20260403,20260731,2026-04-03 → 07-31 (18 ven)
34-6428,1,0,0,0,0,0,0,20260330,20260727,2026-03-30 → 07-27 (18 lun)
34-6429,0,1,0,0,0,0,0,20260331,20260728,2026-03-31 → 07-28 (18 mar)
34-6430,0,0,1,0,0,0,0,20260401,20260729,2026-04-01 → 07-29 (18 mer)
34-6431,0,0,0,1,0,0,0,20260402,20260730,2026-04-02 → 07-30 (18 jeu)
34-6432,0,0,0,0,0,0,1,20260329,20260726,2026-03-29 → 07-26 (18 dim)
34-6434,0,0,0,1,0,0,0,20260305,20260326,2026-02-26 → 03-26 (5 jeu)
34-6435,1,0,0,0,0,0,0,20260302,20260323,2026-02-23 → 03-23 (5 lun)
34-6437,1,0,0,0,0,0,0,20260330,20260727,2026-03-30 → 07-27 (18 lun)
34-6438,0,1,0,0,0,0,0,20260331,20260728,2026-03-31 → 07-28 (18 mar)
34-6439,0,0,1,0,0,0,0,20260401,20260729,2026-04-01 → 07-29 (18 mer)
34-6440,0,0,0,1,0,0,0,20260402,20260730,2026-04-02 → 07-30 (18 jeu)
34-6441,0,0,0,0,1,0,0,20260403,20260731,2026-04-03 → 07-31 (18 ven)
34-6442,0,0,0,0,0,1,0,20260404,20260725,2026-04-04 → 07-25 (17 sam)
34-6443,0,0,0,0,0,0,1,20260329,20260726,2026-03-29 → 07-26 (18 dim)
34-6497,1,1,1,1,1,1,0,20260302,20260321,"2025-08-01 → 2026-03-21 (33 lun, 32 mar, 33 mer, 31 jeu, 33 ven, 33 sam)"
34-6498,0,0,1,0,0,0,0,20260311,20260318,2025-09-03 → 2026-03-18 (23 mer)
34-6499,1,1,0,1,1,0,0,20260309,20260320,"2025-09-01 → 2026-03-20 (23 lun, 22 mar, 23 jeu, 23 ven)"
34-6500,1,1,1,1,1,1,0,20260302,20260307,"2025-08-01 → 2026-03-07 (10 lun, 10 mar, 10 mer, 8 jeu, 10 ven, 13 sam)"
34-6501,0,0,1,0,0,1,0,20260311,20260321,"2025-09-03 → 2026-03-21 (23 mer, 20 sam)"
34-6502,0,0,0,0,0,1,0,20260314,20260321,2025-09-06 → 2026-03-21 (20 sam)
34-6503,0,0,1,0,0,0,0,20260311,20260325,2025-09-03 → 2026-03-25 (24 mer)
34-6504,1,1,1,1,1,1,0,20260323,20260731,"2026-03-23 → 07-31 (17 lun, 19 mar, 19 mer, 18 jeu, 17 ven, 18 sam)"
34-6505,0,0,0,0,0,1,0,20260328,20260627,2026-03-28 → 06-27 (11 sam)
34-6506,0,0,1,0,0,0,0,20260325,20260701,2026-03-25 → 07-01 (13 mer)
34-6507,1,1,0,1,1,0,0,20260323,20260703,"2026-03-23 → 07-03 (11 lun, 13 mar, 12 jeu, 12 ven)"
34-6508,0,0,1,0,0,1,0,20260325,20260701,"2026-03-25 → 07-01 (13 mer, 11 sam)"
34-6509,1,1,1,1,1,1,0,20260418,20260502,"2026-04-18 → 05-02 (2 lun, 2 mar, 2 mer, 2 jeu, ven, 3 sam)"
34-6510,0,0,1,0,0,0,0,20260401,20260729,2026-04-01 → 07-29 (16 mer)
34-6511,1,1,0,1,1,0,0,20260309,20260327,"2025-09-01 → 2026-03-27 (24 lun, 23 mar, 24 jeu, 24 ven)"
34-6512,1,1,1,1,1,1,0,20260302,20260307,"2025-08-01 → 2026-03-07 (10 lun, 10 mar, 10 mer, 8 jeu, 10 ven, 13 sam)"
34-6513,0,0,0,0,0,1,0,20260314,20260328,2025-09-06 → 2026-03-28 (21 sam)
34-6514,1,1,1,1,1,1,0,20260302,20260328,"2025-08-01 → 2026-03-28 (34 lun, 33 mar, 34 mer, 32 jeu, 34 ven, 34 sam)"
34-6515,1,1,1,1,1,1,0,20260418,20260502,"2026-04-18 → 05-02 (2 lun, 2 mar, 2 mer, 2 jeu, ven, 3 sam)"
34-6516,0,0,0,0,0,1,0,20260404,20260725,2026-04-04 → 07-25 (14 sam)
34-6517,1,1,1,1,1,1,0,20260330,20260731,"2026-03-30 → 07-31 (16 lun, 18 mar, 18 mer, 17 jeu, 16 ven, 17 sam)"
34-6518,1,1,0,1,1,0,0,20260330,20260731,"2026-03-30 → 07-31 (14 lun, 16 mar, 15 jeu, 15 ven)"
34-6519,1,1,1,1,1,0,0,20260309,20260327,"2025-09-01 → 2026-03-27 (24 lun, 23 mar, 24 mer, 24 jeu, 24 ven)"
34-6520,1,1,1,1,1,1,0,20260309,20260328,"2025-09-01 → 2026-03-28 (24 lun, 23 mar, 24 mer, 24 jeu, 24 ven, 21 sam)"
34-6521,1,1,1,1,1,0,0,20260302,20260327,"2025-08-01 → 2026-03-27 (34 lun, 33 mar, 34 mer, 32 jeu, 34 ven)"
34-6522,1,1,1,1,1,0,0,20260309,20260629,"2025-09-01 → 2026-06-29 (34 lun, 34 mar, 35 mer, 34 jeu, 34 ven)"
34-6523,1,1,0,1,1,0,0,20260309,20260629,"2025-09-01 → 2026-06-29 (34 lun, 34 mar, 34 jeu, 34 ven)"
34-6527,1,1,1,1,1,0,0,20260330,20260731,"2026-03-30 → 07-31 (14 lun, 16 mar, 16 mer, 15 jeu, 15 ven)"
34-6528,1,1,1,1,1,0,0,20260330,20260731,"2026-03-30 → 07-31 (16 lun, 18 mar, 18 mer, 17 jeu, 16 ven)"
34-6529,1,1,1,1,1,1,0,20260330,20260731,"2026-03-30 → 07-31 (14 lun, 16 mar, 16 mer, 15 jeu, 15 ven, 14 sam)"
34-6530,1,1,1,1,1,0,0,20260630,20260731,"2026-06-30 → 07-31 (4 lun, 5 mar, 5 mer, 5 jeu, 5 ven)"
34-6531,1,1,0,1,1,0,0,20260630,20260731,"2026-06-30 → 07-31 (4 lun, 5 mar, 5 jeu, 5 ven)"
34-6532,1,1,1,1,1,1,0,20260309,20260321,"2025-09-01 → 2026-03-21 (23 lun, 22 mar, 23 mer, 23 jeu, 23 ven, 20 sam)"
34-6533,1,1,1,1,1,0,0,20260309,20260320,"2025-09-01 → 2026-03-20 (23 lun, 22 mar, 23 mer, 23 jeu, 23 ven)"
34-6534,0,0,0,0,0,0,1,20260301,20260329,"2025-08-03 → 2026-03-29 (mar, 2 jeu, ven, sam, 35 dim)"
34-6535,1,1,1,1,1,1,0,20260302,20260630,"2026-02-23 → 06-30 (17 lun, 19 mar, 18 mer, 17 jeu, 16 ven, 18 sam)"
34-6536,1,1,0,1,1,1,0,20260309,20260630,"2026-03-09 → 06-30 (13 lun, 15 mar, 13 jeu, 13 ven, 13 sam)"
34-6537,0,0,1,0,0,1,0,20260311,20260627,"2026-03-11 → 06-27 (14 mer, 13 sam)"
34-6538,0,0,0,0,0,1,0,20260302,20260502,"2026-02-23 → 05-02 (4 lun, 4 mar, 4 mer, 4 jeu, 3 ven, 5 sam)"
34-6539,1,1,1,1,1,0,0,20260302,20260630,"2026-02-23 → 06-30 (17 lun, 19 mar, 18 mer, 17 jeu, 16 ven)"
34-6540,1,1,0,1,1,0,0,20260309,20260630,"2026-03-09 → 06-30 (13 lun, 15 mar, 13 jeu, 13 ven)"
34-6541,0,0,1,0,0,0,0,20260311,20260624,2026-03-11 → 06-24 (14 mer)
34-6542,1,1,0,1,0,1,0,20260309,20260630,"2026-03-09 → 06-30 (13 lun, 15 mar, 13 jeu, 13 sam)"
34-6543,0,0,0,0,0,1,0,20260302,20260502,"2026-02-23 → 05-02 (4 lun, 4 mar, 4 mer, 4 jeu, 5 sam)"
34-6544,0,0,0,0,1,0,0,20260306,20260626,2026-02-27 → 06-26 (16 ven)
34-6545,0,0,0,0,0,1,0,20260302,20260502,"2026-02-23 → 05-02 (4 lun, 4 mer, 4 jeu, 3 ven, 5 sam)"
34-6546,0,0,0,0,0,0,0,20260303,20260428,2026-02-24 → 04-28 (4 mar)
34-6547,0,0,0,0,0,1,0,20260314,20260627,2026-03-14 → 06-27 (13 sam)
34-6549,1,1,1,1,1,0,0,20260309,20260630,"2026-03-09 → 06-30 (13 lun, 15 mar, 14 mer, 13 jeu, 13 ven)"
34-6550,0,0,0,0,1,0,0,20260313,20260626,2026-03-13 → 06-26 (13 ven)
34-6551,0,0,1,0,0,0,0,20260318,20260729,2026-03-18 → 07-29 (20 mer)
34-6552,1,1,1,1,1,0,0,20260313,20260731,"2026-03-13 → 07-31 (18 lun, 20 mar, 20 mer, 19 jeu, 19 ven)"
34-6555,1,1,1,1,1,1,0,20260323,20260703,"2026-03-23 → 07-03 (11 lun, 13 mar, 13 mer, 12 jeu, 12 ven, 11 sam)"
34-6556,1,1,1,1,1,1,0,20260323,20260731,"2026-03-23 → 07-31 (15 lun, 17 mar, 17 mer, 16 jeu, 16 ven, 15 sam)"
34-6557,1,1,1,1,1,0,0,20260323,20260703,"2026-03-23 → 07-03 (11 lun, 13 mar, 13 mer, 12 jeu, 12 ven)"
34-6558,0,0,0,0,0,0,1,20260405,20260726,"2026-04-05 → 07-26 (2 lun, jeu, 2 ven, 17 dim)"
34-6560,0,0,1,0,0,1,0,20260701,20260729,"2026-07-01 → 07-29 (5 mer, 4 sam)"
34-6561,0,0,0,1,1,0,0,20260702,20260703,"2026-07-02 → 07-03 (jeu, ven)"
34-6562,1,1,1,1,1,1,0,20260701,20260731,"2026-07-01 → 07-31 (4 lun, 4 mar, 5 mer, 5 jeu, 5 ven, 4 sam)"
34-6563,1,1,0,1,1,1,0,20260702,20260731,"2026-07-02 → 07-31 (4 lun, 4 mar, 5 jeu, 5 ven, 4 sam)"
34-6564,1,1,1,1,1,0,0,20260701,20260731,"2026-07-01 → 07-31 (4 lun, 4 mar, 5 mer, 5 jeu, 5 ven)"
34-6565,0,0,1,0,0,0,0,20260701,20260701,2026-07-01 → 07-01 (mer)
34-6566,0,0,0,1,1,0,0,20260702,20260703,"2026-07-02 → 07-03 (jeu, ven)"
34-6567,0,0,1,0,0,0,0,20260701,20260701,2026-07-01 → 07-01 (mer)
34-6568,1,1,0,1,0,1,0,20260702,20260730,"2026-07-02 → 07-30 (4 lun, 4 mar, 5 jeu, 4 sam)"
34-6572,0,0,0,0,1,0,0,20260703,20260731,2026-07-03 → 07-31 (5 ven)
34-6574,0,0,1,1,1,0,0,20260701,20260703,"2026-07-01 → 07-03 (mer, jeu, ven)"
34-6575,0,0,1,1,1,0,0,20260701,20260703,"2026-07-01 → 07-03 (mer, jeu, ven)"
34-6576,1,1,0,1,1,0,0,20260702,20260731,"2026-07-02 → 07-31 (4 lun, 4 mar, 5 jeu, 5 ven)"
34-6577,0,0,1,0,0,0,0,20260701,20260729,2026-07-01 → 07-29 (5 mer)
34-6578,0,0,0,0,1,0,0,20260703,20260703,2026-07-03 → 07-03 (ven)
34-6579,0,0,0,0,0,1,0,20260704,20260725,2026-07-04 → 07-25 (4 sam)
353e28807b5729140677,1,1,1,1,1,1,0,20260413,20260424,"2026-04-13 → 04-24 (2 lun, 2 mar, 2 mer, 2 jeu, 2 ven, sam)"
35531b7630204a49641a,1,1,1,1,0,1,0,20260312,20260702,"2026-03-12 → 07-02 (14 lun, 16 mar, 16 mer, 16 jeu, 16 sam)"
3628497d277c61260363,1,1,1,1,1,1,1,20260401,20260831,"2026-04-01 → 08-31 (22 lun, 21 mar, 22 mer, 22 jeu, 21 ven, 22 sam, 22 dim)"
363521472174536d6a20,1,1,1,1,0,0,0,20260420,20260831,"2026-04-20 → 08-31 (11 lun, 9 mar, 10 mer, 10 jeu, 8 ven)"
367575156d7d740f4459,0,0,0,0,0,1,0,20260509,20260627,2026-05-09 → 06-27 (8 sam)
370737453d45266f5a33,0,0,1,0,0,1,0,20260314,20260831,"2026-03-14 → 08-31 (11 lun, 9 mar, 24 mer, 10 jeu, 10 ven, 24 sam)"
375146415569454c537d,1,1,1,1,1,1,0,20260312,20260703,"2026-03-12 → 07-03 (14 lun, 16 mar, 16 mer, 16 jeu, 15 ven, 16 sam)"
3758320f0b5c74766a00,1,1,1,1,1,1,1,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 22 mar, 22 mer, 23 jeu, 23 ven, 24 sam, 24 dim)"
3761760d3f525e3f441d,0,0,0,0,0,1,1,20260314,20260831,"2026-03-14 → 08-31 (11 lun, 8 mar, 8 mer, 9 jeu, 9 ven, 25 sam, 25 dim)"
38064f7d020d1c5e2d55,0,0,0,0,0,1,0,20260314,20260627,"2026-03-14 → 06-27 (2 lun, 2 mar, 2 mer, 2 jeu, 2 ven, 16 sam)"
395679804b740147433e,0,0,0,0,0,0,1,20260315,20260830,"2026-03-15 → 08-30 (2 lun, mar, jeu, 2 ven, sam, 25 dim)"
396a5e2241505c391e49,1,0,0,0,0,0,0,20260316,20260629,2026-03-16 → 06-29 (12 lun)
3976535010714c527210,0,1,1,1,1,0,0,20260312,20260703,"2026-03-12 → 07-03 (14 mar, 14 mer, 14 jeu, 14 ven)"
3a351277277c6666782c,1,1,1,1,1,0,0,20260312,20260320,"2026-03-12 → 03-20 (lun, mar, mer, 2 jeu, 2 ven)"
3b1d0a7e65092a047b2c,1,1,0,1,0,0,0,20260312,20260331,"2026-03-12 → 03-31 (3 lun, 3 mar, 3 jeu)"
3b6f5f54776159614455,1,1,1,1,0,0,0,20260312,20260702,"2026-03-12 → 07-02 (14 lun, 16 mar, 16 mer, 16 jeu)"
3c1829136e0028150a06,0,1,1,1,1,1,0,20260312,20260829,"2026-03-12 → 08-29 (23 mar, 24 mer, 24 jeu, 23 ven, 24 sam)"
3c35172962765a295d2a,1,0,0,0,0,1,1,20260314,20260831,"2026-03-14 → 08-31 (13 lun, 10 mar, 10 mer, 11 jeu, 11 ven, 25 sam, 25 dim)"
3e116c4a115f35483963,1,1,0,1,1,1,0,20260312,20260831,"2026-03-12 → 08-31 (23 lun, 23 mar, 24 jeu, 23 ven, 24 sam)"
3e1e1a2f7c4046682052,0,1,1,1,0,0,0,20260312,20260702,"2026-03-12 → 07-02 (14 mar, 14 mer, 14 jeu)"
3e1e2c531b2c4f2a191e,0,0,0,0,0,1,1,20260418,20260419,"2026-04-18 → 04-19 (sam, dim)"
3e38557f794b2b08174c,0,0,1,0,0,0,0,20260318,20260826,2026-03-18 → 08-26 (24 mer)
3e6007704b6864225635,1,1,1,1,1,1,0,20260312,20260829,"2026-03-12 → 08-29 (12 lun, 14 mar, 14 mer, 14 jeu, 14 ven, 24 sam)"
3e6748241073046b4647,1,1,1,1,1,0,0,20260326,20260831,"2026-03-26 → 08-31 (21 lun, 21 mar, 22 mer, 22 jeu, 21 ven)"
3f6173604872392e301f,1,1,0,1,1,0,0,20260326,20260703,"2026-03-26 → 07-03 (10 lun, 12 mar, 12 jeu, 12 ven)"
413b19716a2b56552436,0,1,0,0,1,0,0,20260707,20260828,"2026-07-07 → 08-28 (7 mar, 8 ven)"
427d0b5e54121b482c7f,1,1,1,1,1,1,1,20260413,20260424,"2026-04-13 → 04-24 (2 lun, 2 mar, 2 mer, 2 jeu, 2 ven, sam, dim)"
443947556b046c38551a,0,0,0,0,1,0,0,20260424,20260515,2026-04-24 → 05-15 (2 ven)
44533474392917027570,0,0,1,0,1,0,0,20260422,20260515,"2026-04-22 → 05-15 (2 mer, 2 ven)"
44737b420d3c194b086d,0,0,0,0,0,1,1,20260314,20260406,"2026-03-14 → 04-06 (lun, 4 sam, 4 dim)"
447e22742e307b0b0040,0,0,0,0,1,0,0,20260417,20260828,2026-04-17 → 08-28 (18 ven)
45056c1140592b1f6f60,1,1,0,1,1,0,0,20260312,20260703,"2026-03-12 → 07-03 (14 lun, 16 mar, 2 mer, 16 jeu, 15 ven)"
45500861415c60512d59,1,1,1,1,1,1,0,20260418,20260831,"2026-04-18 → 08-31 (11 lun, 9 mar, 10 mer, 10 jeu, 10 ven, 12 sam)"
45507e454e403f654318,0,0,1,0,0,0,0,20260401,20260527,2026-04-01 → 05-27 (7 mer)
461f4967065262347567,1,1,1,1,1,1,1,20260312,20260830,"2026-03-12 → 08-30 (14 lun, 15 mar, 14 mer, 15 jeu, 15 ven, 25 sam, 25 dim)"
4750150f50144a310f4b,1,1,1,1,1,0,1,20260312,20260703,"2026-03-12 → 07-03 (16 lun, 16 mar, 16 mer, 17 jeu, 16 ven, 16 dim)"
4845700b6a6e7d793b02,1,1,1,1,1,1,1,20260418,20260831,"2026-04-18 → 08-31 (11 lun, 10 mar, 10 mer, 11 jeu, 11 ven, 13 sam, 13 dim)"
490f5f41723f472a0e05,1,0,0,0,0,1,1,20260404,20260406,"2026-04-04 → 04-06 (lun, sam, dim)"
49391c08037148573933,1,1,1,1,1,0,0,20260316,20260703,"2026-03-16 → 07-03 (12 lun, 14 mar, 14 mer, 13 jeu, 13 ven)"
49801b176a074c4a783b,1,1,0,1,1,0,0,20260330,20260529,"2026-03-30 → 05-29 (5 lun, 7 mar, 6 jeu, 6 ven)"
